"recipe_spell_id","source_kind","att_class","att_recipe_item_id","source_parent_kind","source_parent_id","source_parent_name","map_id","coord_x","coord_y","extra_spawns","awp_own","awp_ancestor","awp_ancestor_from","att_file","att_occurrences","att_source_ancestry","attribution_basis"
"178208","vendor","ITEM","120258","n","87057","Leara Moonsilk <Leatherworking Patterns>","622","51.6","41.6","","100005","60003","m+5","Zones.lua","2","h:-732>m:572>m:622>h:-44>prof:165>n:87057","att_profession_db+att_tree"
"178240","unavailable","NYI","0","","","","","","","","","60002","flt+2","Professions.lua","1","h:-44>prof:773>x:6>flt:200>cat:414","att_profession_db+att_tree"
"178241","unavailable","NYI","0","","","","","","","","60100","60002","x+1","NeverImplemented.lua","1","h:-44>prof:333>flt:200>x:6>x:6","att_profession_db+att_tree"
"178242","trainer","TRAINER","0","n","87065","Sean Catchpole <Engineering Plans>","622","","","","","60003","m+6","Zones.lua","2","h:-732>m:572>m:622>h:-44>prof:202>n:87065>i:111921","att_profession_db+att_tree"
"178243","vendor","ITEM","120260","n","87062","Royce Bigbeard <Blacksmithing Plans>","622","49","48.7","","","60003","m+5","Zones.lua","2","h:-732>m:572>m:622>h:-44>prof:164>n:87062","att_profession_db+att_tree"
"178245","vendor","ITEM","120262","n","87062","Royce Bigbeard <Blacksmithing Plans>","622","49","48.7","","","60003","m+5","Zones.lua","2","h:-732>m:572>m:622>h:-44>prof:164>n:87062","att_profession_db+att_tree"
"178248","unavailable","NYI","0","n","87063","Joao Calhandro <Inscription Recipes>","622","62","33.5","","110207","60003","m+4","Zones.lua","2","h:-732>m:572>m:622>h:-58>n:87063","att_profession_db+att_tree"
"178497","unavailable","NYI","0","i","111923","","","","","","","60003","h+6","ExpansionFeatures.lua","6","h:-735>x:6>h:-130>h:-115>gb:130>h:-58>n:77372>i:111923","att_profession_db+att_tree"
"178550","unavailable","NYI","0","","","","","","","","","60002","flt+2","Professions.lua","1","h:-44>prof:773>x:6>flt:200>cat:420","att_profession_db+att_tree"
"180757","vendor","ITEM","122559","n","76928","Kraank <Food & Drink>","","","","","60100","60003","h+3","ExpansionFeatures.lua","2","h:-735>x:6>h:-130>h:-58>n:76928","att_profession_db+att_tree"
"180758","vendor","ITEM","122558","n","76928","Kraank <Food & Drink>","","","","","60100","60003","h+3","ExpansionFeatures.lua","2","h:-735>x:6>h:-130>h:-58>n:76928","att_profession_db+att_tree"
"180759","vendor","ITEM","122557","n","76928","Kraank <Food & Drink>","","","","","60100","60003","h+3","ExpansionFeatures.lua","2","h:-735>x:6>h:-130>h:-58>n:76928","att_profession_db+att_tree"
"180760","vendor","ITEM","122560","n","76928","Kraank <Food & Drink>","","","","","60100","60003","h+3","ExpansionFeatures.lua","2","h:-735>x:6>h:-130>h:-58>n:76928","att_profession_db+att_tree"
"180761","vendor","ITEM","122556","n","76928","Kraank <Food & Drink>","","","","","60100","60003","h+3","ExpansionFeatures.lua","2","h:-735>x:6>h:-130>h:-58>n:76928","att_profession_db+att_tree"
"180762","vendor","ITEM","122555","n","76928","Kraank <Food & Drink>","","","","","60100","60003","h+3","ExpansionFeatures.lua","2","h:-735>x:6>h:-130>h:-58>n:76928","att_profession_db+att_tree"
"181415","vendor","ITEM","122547","n","91024","Jake the Fox <Leather Trader>","","","","","60200","60100","n+1","ExpansionFeatures.lua","2","h:-735>x:6>h:-130>h:-58>n:91024","att_profession_db+att_tree"
"181416","vendor","ITEM","122550","n","90894","Alexi Hackercam <Ore Trader>","","","","","60200","60100","n+1","ExpansionFeatures.lua","2","h:-735>x:6>h:-130>h:-58>n:90894","att_profession_db+att_tree"
"181417","vendor","ITEM","122552","n","90894","Alexi Hackercam <Ore Trader>","","","","","60200","60100","n+1","ExpansionFeatures.lua","2","h:-735>x:6>h:-130>h:-58>n:90894","att_profession_db+att_tree"
"181418","vendor","ITEM","122549","n","91025","Dorothy ""Two"" <Fur Trader>","","","","","60200","60100","n+1","ExpansionFeatures.lua","2","h:-735>x:6>h:-130>h:-58>n:91025","att_profession_db+att_tree"
"181419","vendor","ITEM","122551","n","90894","Alexi Hackercam <Ore Trader>","","","","","60200","60100","n+1","ExpansionFeatures.lua","2","h:-735>x:6>h:-130>h:-58>n:90894","att_profession_db+att_tree"
"181422","vendor","ITEM","122554","n","90894","Alexi Hackercam <Ore Trader>","","","","","60200","60100","n+1","ExpansionFeatures.lua","2","h:-735>x:6>h:-130>h:-58>n:90894","att_profession_db+att_tree"
"181423","vendor","ITEM","122546","n","90894","Alexi Hackercam <Ore Trader>","","","","","60200","60100","n+1","ExpansionFeatures.lua","2","h:-735>x:6>h:-130>h:-58>n:90894","att_profession_db+att_tree"
"181625","vendor","ITEM","0","n","91031","Nicholas Mitrik <Herb Trader>","","","","","","60100","n+2","ExpansionFeatures.lua","2","h:-735>x:6>h:-130>h:-58>n:91031>i:122599","att_profession_db+att_tree"
"181627","vendor","ITEM","0","n","91031","Nicholas Mitrik <Herb Trader>","","","","","","60100","n+2","ExpansionFeatures.lua","2","h:-735>x:6>h:-130>h:-58>n:91031>i:122599","att_profession_db+att_tree"
"181628","vendor","ITEM","0","n","91031","Nicholas Mitrik <Herb Trader>","","","","","","60100","n+2","ExpansionFeatures.lua","2","h:-735>x:6>h:-130>h:-58>n:91031>i:122599","att_profession_db+att_tree"
"181629","vendor","ITEM","0","n","91031","Nicholas Mitrik <Herb Trader>","","","","","","60100","n+2","ExpansionFeatures.lua","2","h:-735>x:6>h:-130>h:-58>n:91031>i:122599","att_profession_db+att_tree"
"181630","vendor","ITEM","0","n","91031","Nicholas Mitrik <Herb Trader>","","","","","","60100","n+2","ExpansionFeatures.lua","2","h:-735>x:6>h:-130>h:-58>n:91031>i:122599","att_profession_db+att_tree"
"181631","vendor","ITEM","0","n","91031","Nicholas Mitrik <Herb Trader>","","","","","","60100","n+2","ExpansionFeatures.lua","2","h:-735>x:6>h:-130>h:-58>n:91031>i:122599","att_profession_db+att_tree"
"181632","vendor","ITEM","0","n","91031","Nicholas Mitrik <Herb Trader>","","","","","","60100","n+2","ExpansionFeatures.lua","2","h:-735>x:6>h:-130>h:-58>n:91031>i:122599","att_profession_db+att_tree"
"181633","vendor","ITEM","0","n","91031","Nicholas Mitrik <Herb Trader>","","","","","","60100","n+2","ExpansionFeatures.lua","2","h:-735>x:6>h:-130>h:-58>n:91031>i:122599","att_profession_db+att_tree"
"181634","vendor","ITEM","0","n","91031","Nicholas Mitrik <Herb Trader>","","","","","","60100","n+2","ExpansionFeatures.lua","2","h:-735>x:6>h:-130>h:-58>n:91031>i:122599","att_profession_db+att_tree"
"181635","vendor","ITEM","0","n","91031","Nicholas Mitrik <Herb Trader>","","","","","","60100","n+2","ExpansionFeatures.lua","2","h:-735>x:6>h:-130>h:-58>n:91031>i:122599","att_profession_db+att_tree"
"181636","vendor","ITEM","0","n","91031","Nicholas Mitrik <Herb Trader>","","","","","","60100","n+2","ExpansionFeatures.lua","2","h:-735>x:6>h:-130>h:-58>n:91031>i:122599","att_profession_db+att_tree"
"181637","vendor","ITEM","0","n","91031","Nicholas Mitrik <Herb Trader>","","","","","","60100","n+2","ExpansionFeatures.lua","2","h:-735>x:6>h:-130>h:-58>n:91031>i:122599","att_profession_db+att_tree"
"181643","vendor","ITEM","122600","n","91031","Nicholas Mitrik <Herb Trader>","","","","","60200","60100","n+1","ExpansionFeatures.lua","2","h:-735>x:6>h:-130>h:-58>n:91031","att_profession_db+att_tree"
"181647","vendor","ITEM","0","n","91031","Nicholas Mitrik <Herb Trader>","","","","","60100","60100","n+2","ExpansionFeatures.lua","2","h:-735>x:6>h:-130>h:-58>n:91031>i:122605","att_profession_db+att_tree"
"181648","vendor","ITEM","0","n","91031","Nicholas Mitrik <Herb Trader>","","","","","60100","60100","n+2","ExpansionFeatures.lua","2","h:-735>x:6>h:-130>h:-58>n:91031>i:122605","att_profession_db+att_tree"
"181649","vendor","ITEM","0","n","91031","Nicholas Mitrik <Herb Trader>","","","","","60100","60100","n+2","ExpansionFeatures.lua","2","h:-735>x:6>h:-130>h:-58>n:91031>i:122605","att_profession_db+att_tree"
"181650","vendor","ITEM","0","n","91031","Nicholas Mitrik <Herb Trader>","","","","","60100","60100","n+2","ExpansionFeatures.lua","2","h:-735>x:6>h:-130>h:-58>n:91031>i:122605","att_profession_db+att_tree"
"181870","unavailable","NYI","0","","","","","","","","70003","60100","x+1","NeverImplemented.lua","1","h:-44>prof:333>flt:200>x:6>x:6","att_profession_db+att_tree"
"182116","vendor","ITEM","122705","n","90894","Alexi Hackercam <Ore Trader>","","","","","60200","60100","n+1","ExpansionFeatures.lua","2","h:-735>x:6>h:-130>h:-58>n:90894","att_profession_db+att_tree"
"182120","vendor","ITEM","122712","n","90894","Alexi Hackercam <Ore Trader>","","","","","60200","60100","n+1","ExpansionFeatures.lua","2","h:-735>x:6>h:-130>h:-58>n:90894","att_profession_db+att_tree"
"182121","vendor","ITEM","122715","n","91024","Jake the Fox <Leather Trader>","","","","","","60100","n+1","ExpansionFeatures.lua","2","h:-735>x:6>h:-130>h:-58>n:91024","att_profession_db+att_tree"
"182123","vendor","ITEM","122716","n","91025","Dorothy ""Two"" <Fur Trader>","","","","","60200","60100","n+1","ExpansionFeatures.lua","2","h:-735>x:6>h:-130>h:-58>n:91025","att_profession_db+att_tree"
"182125","unavailable","NYI","122713","n","91031","Nicholas Mitrik <Herb Trader>","","","","","","60100","n+1","ExpansionFeatures.lua","2","h:-735>x:6>h:-130>h:-58>n:91031","att_profession_db+att_tree"
"182127","vendor","ITEM","122714","n","90894","Alexi Hackercam <Ore Trader>","","","","","60200","60100","n+1","ExpansionFeatures.lua","2","h:-735>x:6>h:-130>h:-58>n:90894","att_profession_db+att_tree"
"182129","vendor","ITEM","122711","n","91020","Enchantress Ismae <Dust Trader>","","","","","","60100","n+1","ExpansionFeatures.lua","2","h:-735>x:6>h:-130>h:-58>n:91020","att_profession_db+att_tree"
"182158","unavailable","NYI","0","","","","","","","","","","","","0","","att_profession_db"
"182928","trainer","TRAINER","0","q","39681","The Properties of Leystone","627","44.6","28.6","","70003","70003","q+1","Professions.lua","1","h:-44>prof:164>x:7>q:39681","att_profession_db+att_tree"
"182929","trainer","TRAINER","0","q","39681","The Properties of Leystone","627","44.6","28.6","","70003","70003","q+1","Professions.lua","1","h:-44>prof:164>x:7>q:39681","att_profession_db+att_tree"
"182930","trainer","TRAINER","0","q","38501","Hatecoil Hammerwork","627","44.6","28.6","","70003","70003","q+1","Professions.lua","1","h:-44>prof:164>x:7>q:38501","att_profession_db+att_tree"
"182931","trainer","TRAINER","0","q","38500","Leysmithing Mastery","627","44.6","28.6","","","70003","q+1","Professions.lua","1","h:-44>prof:164>x:7>q:38500","att_profession_db+att_tree"
"182932","trainer","TRAINER","0","q","38500","Leysmithing Mastery","627","44.6","28.6","","","70003","q+1","Professions.lua","1","h:-44>prof:164>x:7>q:38500","att_profession_db+att_tree"
"182933","trainer","TRAINER","0","q","38500","Leysmithing Mastery","627","44.6","28.6","","","70003","q+1","Professions.lua","1","h:-44>prof:164>x:7>q:38500","att_profession_db+att_tree"
"182934","trainer","TRAINER","0","q","38500","Leysmithing Mastery","627","44.6","28.6","","","70003","q+1","Professions.lua","1","h:-44>prof:164>x:7>q:38500","att_profession_db+att_tree"
"182935","trainer","TRAINER","0","q","38501","Hatecoil Hammerwork","627","44.6","28.6","","70003","70003","q+1","Professions.lua","1","h:-44>prof:164>x:7>q:38501","att_profession_db+att_tree"
"182944","vendor","ITEM","123920","n","92265","Urael <Nal'ryssa's Minion>","680","30","53.2","","","70003","m+4","Zones.lua","2","h:-732>m:619>m:680>h:-58>n:92265","att_profession_db+att_tree"
"182945","vendor","ITEM","123921","n","92265","Urael <Nal'ryssa's Minion>","680","30","53.2","","","70003","m+4","Zones.lua","1","h:-732>m:619>m:680>h:-58>n:92265","att_profession_db+att_tree"
"182946","vendor","ITEM","123922","n","92265","Urael <Nal'ryssa's Minion>","680","30","53.2","","","70003","m+4","Zones.lua","1","h:-732>m:619>m:680>h:-58>n:92265","att_profession_db+att_tree"
"182947","vendor","ITEM","123923","n","92265","Urael <Nal'ryssa's Minion>","680","30","53.2","","","70003","m+4","Zones.lua","1","h:-732>m:619>m:680>h:-58>n:92265","att_profession_db+att_tree"
"182948","vendor","ITEM","123924","n","92265","Urael <Nal'ryssa's Minion>","680","30","53.2","","","70003","m+4","Zones.lua","1","h:-732>m:619>m:680>h:-58>n:92265","att_profession_db+att_tree"
"182949","vendor","ITEM","123925","n","92265","Urael <Nal'ryssa's Minion>","680","30","53.2","","","70003","m+4","Zones.lua","1","h:-732>m:619>m:680>h:-58>n:92265","att_profession_db+att_tree"
"182950","vendor","ITEM","123926","n","92265","Urael <Nal'ryssa's Minion>","680","30","53.2","","","70003","m+4","Zones.lua","1","h:-732>m:619>m:680>h:-58>n:92265","att_profession_db+att_tree"
"182951","vendor","ITEM","123927","n","92265","Urael <Nal'ryssa's Minion>","680","30","53.2","","","70003","m+4","Zones.lua","1","h:-732>m:619>m:680>h:-58>n:92265","att_profession_db+att_tree"
"182962","vendor","ITEM","123928","n","92184","Imindril Spearsong <Blacksmithing Vendor>","627","46.2","27.2","","","70003","m+4","Zones.lua","2","h:-732>m:619>m:627>h:-58>n:92184","att_profession_db+att_tree"
"182963","vendor","ITEM","123929","n","92184","Imindril Spearsong <Blacksmithing Vendor>","627","46.2","27.2","","","70003","m+4","Zones.lua","3","h:-732>m:619>m:627>h:-58>n:92184","att_profession_db+att_tree"
"182964","vendor","ITEM","123930","n","92184","Imindril Spearsong <Blacksmithing Vendor>","627","46.2","27.2","","","70003","m+4","Zones.lua","2","h:-732>m:619>m:627>h:-58>n:92184","att_profession_db+att_tree"
"182965","vendor","ITEM","137680","n","92184","Imindril Spearsong <Blacksmithing Vendor>","627","46.2","27.2","","","70003","m+4","Zones.lua","1","h:-732>m:619>m:627>h:-58>n:92184","att_profession_db+att_tree"
"182966","vendor","ITEM","123932","n","92184","Imindril Spearsong <Blacksmithing Vendor>","627","46.2","27.2","","","70003","m+4","Zones.lua","2","h:-732>m:619>m:627>h:-58>n:92184","att_profession_db+att_tree"
"182967","vendor","ITEM","123933","n","92184","Imindril Spearsong <Blacksmithing Vendor>","627","46.2","27.2","","","70003","m+4","Zones.lua","3","h:-732>m:619>m:627>h:-58>n:92184","att_profession_db+att_tree"
"182968","vendor","ITEM","123934","n","92184","Imindril Spearsong <Blacksmithing Vendor>","627","46.2","27.2","","","70003","m+4","Zones.lua","2","h:-732>m:619>m:627>h:-58>n:92184","att_profession_db+att_tree"
"182969","vendor","ITEM","123935","n","92184","Imindril Spearsong <Blacksmithing Vendor>","627","46.2","27.2","","","70003","m+4","Zones.lua","2","h:-732>m:619>m:627>h:-58>n:92184","att_profession_db+att_tree"
"182970","quest","ITEM","123936","q","41634","Work Order: Leystone Armguards","641","","","","","70003","m+4","Zones.lua","1","h:-732>m:619>m:641>h:-62>q:41634","att_profession_db+att_tree"
"182971","vendor","ITEM","123937","n","107760","Strap Bucklebolt <Belts>","628","65.8","80.8","","","70003","m+5","Zones.lua","1","h:-732>m:619>m:627>m:628>h:-58>n:107760","att_profession_db+att_tree"
"182972","quest","ITEM","123938","q","41637","Work Order: Leystone Pauldrons","680","","","","","70003","m+4","Zones.lua","1","h:-732>m:619>m:680>h:-62>q:41637","att_profession_db+att_tree"
"182973","quest","ITEM","123939","q","41636","Work Order: Leystone Breastplate","634","","","","","70003","m+4","Zones.lua","1","h:-732>m:619>m:634>h:-62>q:41636","att_profession_db+att_tree"
"182974","quest","ITEM","123940","q","38534","Demonsteel Armguards","650","54.6","84","","70003","70003","q+1","Professions.lua","1","h:-44>prof:164>x:7>q:38534","att_profession_db+att_tree"
"182975","quest","ITEM","123941","q","38536","Demonsteel Waistguard","650","54.6","84","","70200","70003","q+1","Professions.lua","1","h:-44>prof:164>x:7>q:38536","att_profession_db+att_tree"
"182976","quest","ITEM","123942","q","38537","Demonsteel Pauldrons","650","54.6","84","","70003","70003","q+1","Professions.lua","1","h:-44>prof:164>x:7>q:38537","att_profession_db+att_tree"
"182977","quest","ITEM","123943","q","38541","Demonsteel Greaves","650","54.6","84","","70003","70003","q+1","Professions.lua","1","h:-44>prof:164>x:7>q:38541","att_profession_db+att_tree"
"182978","quest","ITEM","123944","q","38540","Demonsteel Helm","650","54.6","84","","70003","70003","q+1","Professions.lua","1","h:-44>prof:164>x:7>q:38540","att_profession_db+att_tree"
"182979","quest","ITEM","123945","q","38539","Demonsteel Gauntlets","650","54.6","84","","70003","70003","q+1","Professions.lua","1","h:-44>prof:164>x:7>q:38539","att_profession_db+att_tree"
"182980","quest","ITEM","123946","q","38538","Demonsteel Boots","650","54.6","84","","70003","70003","q+1","Professions.lua","1","h:-44>prof:164>x:7>q:38538","att_profession_db+att_tree"
"182981","quest","ITEM","123947","q","38542","Demonsteel Breastplate","650","54.6","84","","70003","70003","q+1","Professions.lua","1","h:-44>prof:164>x:7>q:38542","att_profession_db+att_tree"
"182982","vendor","ITEM","123948","n","106902","Ransa Greyfeather <Highmountain Emissary>","750","38.3","45.8","","","70003","m+4","Zones.lua","1","h:-732>m:619>m:650>h:-58>n:106902","att_profession_db+att_tree"
"182983","vendor","ITEM","123949","n","107760","Strap Bucklebolt <Belts>","628","65.8","80.8","","","70003","m+5","Zones.lua","1","h:-732>m:619>m:627>m:628>h:-58>n:107760","att_profession_db+att_tree"
"182984","vendor","ITEM","123950","n","106930","Lieutenant Surtees <Legion Gladiator>","627","29.4","75.6","","100007","100007","flt+1","Zones.lua","3","h:-732>m:619>m:627>h:-58>n:106930>flt:200","att_profession_db+att_tree"
"182985","vendor","ITEM","123951","n","106904","Valdemar Stormseeker <Valarjar Emissary>","634","60.2","51.2","","","70003","m+4","Zones.lua","1","h:-732>m:619>m:634>h:-58>n:106904","att_profession_db+att_tree"
"182986","vendor","ITEM","123952","n","106904","Valdemar Stormseeker <Valarjar Emissary>","634","60.2","51.2","","","70003","m+4","Zones.lua","1","h:-732>m:619>m:634>h:-58>n:106904","att_profession_db+att_tree"
"182987","vendor","ITEM","123953","n","106902","Ransa Greyfeather <Highmountain Emissary>","750","38.3","45.8","","110207","70003","m+4","Zones.lua","1","h:-732>m:619>m:650>h:-58>n:106902","att_profession_db+att_tree"
"182988","vendor","ITEM","123954","n","106904","Valdemar Stormseeker <Valarjar Emissary>","634","60.2","51.2","","","70003","m+4","Zones.lua","1","h:-732>m:619>m:634>h:-58>n:106904","att_profession_db+att_tree"
"182989","vendor","ITEM","123955","n","106902","Ransa Greyfeather <Highmountain Emissary>","750","38.3","45.8","","110207","70003","m+4","Zones.lua","1","h:-732>m:619>m:650>h:-58>n:106902","att_profession_db+att_tree"
"182999","trainer","TRAINER","0","q","38523","Leystone Hoofplates","627","44.6","28.6","","70003","70003","q+1","Professions.lua","1","h:-44>prof:164>x:7>q:38523","att_profession_db+att_tree"
