"decision","decision_basis","achievement_id","title","description","root_category","category_id","category_path","points","flags","criteria_tree_id","reward_item_id","att_source_files"
"confirmed_catalog_gap_needs_placement","current_db2_player_facing_and_att_catalog_but_not_collectionist","19460","Two Warband Mentors: The War Within","Reach level 80 with two characters.","Characters","92","Characters","10","2490496","153292","0","Character.lua"
"confirmed_catalog_gap_needs_placement","current_db2_player_facing_and_att_catalog_but_not_collectionist","19470","One Warband Mentor: The War Within","Reach level 80 with one character.","Characters","92","Characters","10","2490496","153345","0","Character.lua"
"confirmed_catalog_gap_needs_placement","current_db2_player_facing_and_att_catalog_but_not_collectionist","19475","Three Warband Mentors: The War Within","Reach level 80 with three characters.","Characters","92","Characters","10","2490496","153365","0","Character.lua"
"confirmed_catalog_gap_needs_placement","current_db2_player_facing_and_att_catalog_but_not_collectionist","19476","Four Warband Mentors: The War Within","Reach level 80 with four characters.","Characters","92","Characters","10","2490496","153360","0","Character.lua"
"confirmed_catalog_gap_needs_placement","current_db2_player_facing_and_att_catalog_but_not_collectionist","19477","Five Warband Mentors: The War Within","Reach level 80 with five characters.","Characters","92","Characters","10","2490496","153354","0","Character.lua"
"confirmed_catalog_gap_needs_placement","current_db2_player_facing_and_att_catalog_but_not_collectionist","19489","Class Connoisseur","Reach maximum level with every class.","Feats of Strength","81","Feats of Strength","0","137216","153481","0","Character.lua"
"confirmed_catalog_gap_needs_placement","current_db2_player_facing_and_att_catalog_but_not_collectionist","19490","Gladiator: Dragonflight Season 4","Win 50 3v3 games while at Elite rank during Dragonflight Season 4.","Feats of Strength","15270","Feats of Strength > Player vs. Player","0","14336","153499","210077","PVP.lua"
"confirmed_catalog_gap_needs_placement","current_db2_player_facing_and_att_catalog_but_not_collectionist","19492","Duelist: Dragonflight Season 4","Earn the rank of Duelist during Dragonflight Season 4.","Feats of Strength","15270","Feats of Strength > Player vs. Player","0","17053696","153503","0","PVP.lua"
"confirmed_catalog_gap_needs_placement","current_db2_player_facing_and_att_catalog_but_not_collectionist","19493","Rival I: Dragonflight Season 4","Earn the rank of Rival I during Dragonflight Season 4.","Feats of Strength","15270","Feats of Strength > Player vs. Player","0","14336","153510","0","PVP.lua"
"confirmed_catalog_gap_needs_placement","current_db2_player_facing_and_att_catalog_but_not_collectionist","19494","Combatant I: Dragonflight Season 4","Earn the rank of Combatant I during Dragonflight Season 4.","Feats of Strength","15270","Feats of Strength > Player vs. Player","0","2048","153535","0","PVP.lua"
"confirmed_catalog_gap_needs_placement","current_db2_player_facing_and_att_catalog_but_not_collectionist","19495","Combatant II: Dragonflight Season 4","Earn the rank of Combatant II during Dragonflight Season 4.","Feats of Strength","15270","Feats of Strength > Player vs. Player","0","2048","153530","0","PVP.lua"
"confirmed_catalog_gap_needs_placement","current_db2_player_facing_and_att_catalog_but_not_collectionist","19497","Challenger I: Dragonflight Season 4","Earn the rank of Challenger I during Dragonflight Season 4.","Feats of Strength","15270","Feats of Strength > Player vs. Player","0","14336","153515","0","PVP.lua"
"confirmed_catalog_gap_needs_placement","current_db2_player_facing_and_att_catalog_but_not_collectionist","19498","Rival II: Dragonflight Season 4","Earn the rank of Rival II during Dragonflight Season 4.","Feats of Strength","15270","Feats of Strength > Player vs. Player","0","14336","153520","0","PVP.lua"
"confirmed_catalog_gap_needs_placement","current_db2_player_facing_and_att_catalog_but_not_collectionist","19499","Challenger II: Dragonflight Season 4","Earn the rank of Challenger II during Dragonflight Season 4.","Feats of Strength","15270","Feats of Strength > Player vs. Player","0","14336","153525","0","PVP.lua"
"confirmed_catalog_gap_needs_placement","current_db2_player_facing_and_att_catalog_but_not_collectionist","19500","Legend: Dragonflight Season 4","Win 100 Rated Solo Shuffle rounds while at Elite rank during Dragonflight Season 4.","Feats of Strength","15270","Feats of Strength > Player vs. Player","0","14336","153501","0","PVP.lua"
"confirmed_catalog_gap_needs_placement","current_db2_player_facing_and_att_catalog_but_not_collectionist","19503","Draconic Gladiator's Drake","Obtain the Draconic Gladiator's Drake from Dragonflight Season 4.","Feats of Strength","15269","Feats of Strength > Mounts","0","145408","153544","0","PVP.lua"
"confirmed_catalog_gap_needs_placement","current_db2_player_facing_and_att_catalog_but_not_collectionist","19508","Love Language Expert","Deliver all of the following gifts to Lovely Guests at the Steam Pools Resort.","World Events","187","World Events > Love is in the Air","10","131072","153617","0","Holidays.lua"
"confirmed_catalog_gap_needs_placement","current_db2_player_facing_and_att_catalog_but_not_collectionist","19509","Elite: Dragonflight Season 4","Earn the rank of Elite during Dragonflight Season 4.","Feats of Strength","15270","Feats of Strength > Player vs. Player","0","17053696","153546","0","PVP.lua"
"confirmed_catalog_gap_needs_placement","current_db2_player_facing_and_att_catalog_but_not_collectionist","19513","Battle Mender: Dragonflight Season 4","Win 50 Solo Shuffle rounds as a Healer at or above Rival I during Dragonflight Season 4.","Feats of Strength","15270","Feats of Strength > Player vs. Player","0","133120","153765","0","PVP.lua"
"confirmed_catalog_gap_needs_placement","current_db2_player_facing_and_att_catalog_but_not_collectionist","19515","Algari Master of Many","Obtain maximum skill points in the ""Khaz Algar"" category of five primary professions.","Professions","169","Professions","30","135168","153767","0","Professions.lua"
"confirmed_catalog_gap_needs_placement","current_db2_player_facing_and_att_catalog_but_not_collectionist","19564","Awakened Storms","Defeat the following bosses on Normal difficulty while Vault of the Incarnates is an Awakened raid.","Feats of Strength","81","Feats of Strength","0","133120","153874","0","Instances.lua"
"confirmed_catalog_gap_needs_placement","current_db2_player_facing_and_att_catalog_but_not_collectionist","19565","Heroic: Awakened Storms","Defeat the following bosses on Heroic difficulty while Vault of the Incarnates is an Awakened raid.","Feats of Strength","81","Feats of Strength","0","133120","153885","0","Instances.lua"
"confirmed_catalog_gap_needs_placement","current_db2_player_facing_and_att_catalog_but_not_collectionist","19566","Mythic: Awakened Storms","Defeat the following bosses on Mythic difficulty while Vault of the Incarnates is an Awakened raid.","Feats of Strength","81","Feats of Strength","0","133120","153896","0","Instances.lua"
"confirmed_catalog_gap_needs_placement","current_db2_player_facing_and_att_catalog_but_not_collectionist","19567","Awakened Shadows","Defeat the following bosses on Normal difficulty while Aberrus is an Awakened raid.","Feats of Strength","81","Feats of Strength","0","133120","153907","0","Instances.lua"
"confirmed_catalog_gap_needs_placement","current_db2_player_facing_and_att_catalog_but_not_collectionist","19568","Heroic: Awakened Shadows","Defeat the following bosses on Heroic difficulty while Aberrus is an Awakened raid.","Feats of Strength","81","Feats of Strength","0","133120","153918","0","Instances.lua"
"confirmed_catalog_gap_needs_placement","current_db2_player_facing_and_att_catalog_but_not_collectionist","19569","Mythic: Awakened Shadows","Defeat the following bosses on Mythic difficulty while Aberrus is an Awakened raid.","Feats of Strength","81","Feats of Strength","0","133120","153929","0","Instances.lua"
"confirmed_catalog_gap_needs_placement","current_db2_player_facing_and_att_catalog_but_not_collectionist","19570","Awakened Flames","Defeat the following bosses on Normal difficulty while Amirdrassil is an Awakened raid.","Feats of Strength","81","Feats of Strength","0","133120","153940","0","Instances.lua"
"confirmed_catalog_gap_needs_placement","current_db2_player_facing_and_att_catalog_but_not_collectionist","19571","Heroic: Awakened Flames","Defeat the following bosses on Heroic difficulty while Amirdrassil is an Awakened raid.","Feats of Strength","81","Feats of Strength","0","133120","153951","0","Instances.lua"
"confirmed_catalog_gap_needs_placement","current_db2_player_facing_and_att_catalog_but_not_collectionist","19572","Mythic: Awakened Flames","Defeat the following bosses on Mythic difficulty while Amirdrassil is an Awakened raid.","Feats of Strength","81","Feats of Strength","0","133120","153962","0","Instances.lua"
"confirmed_catalog_gap_needs_placement","current_db2_player_facing_and_att_catalog_but_not_collectionist","19574","Awakening the Dragonflight Raids","Complete all three Awakened raids on Normal difficulty or higher in Dragonflight Season 4.","Feats of Strength","81","Feats of Strength","0","231424","153973","217340","Instances.lua"
"confirmed_catalog_gap_needs_placement","current_db2_player_facing_and_att_catalog_but_not_collectionist","19575","Heroic: Awakening the Dragonflight Raids","Complete all three Awakened raids on Heroic difficulty or higher in Dragonflight Season 4.","Feats of Strength","81","Feats of Strength","0","231424","153977","0","Instances.lua"
"confirmed_catalog_gap_needs_placement","current_db2_player_facing_and_att_catalog_but_not_collectionist","19576","Mythic: Awakening the Dragonflight Raids","Complete all three Awakened raids on Mythic difficulty or higher in Dragonflight Season 4.","Feats of Strength","81","Feats of Strength","0","231424","153981","0","Instances.lua"
"confirmed_catalog_gap_needs_placement","current_db2_player_facing_and_att_catalog_but_not_collectionist","19704","Overflowing Algari Flasks","Know each of the following recipes after learning to create an Algari Flask Cauldron.","Professions","15489","Professions > Alchemy","5","131072","154520","0","Professions.lua"
"confirmed_catalog_gap_needs_placement","current_db2_player_facing_and_att_catalog_but_not_collectionist","19716","Plentiful Algari Potions","Know each of the following recipes after learning to create an Algari Potion Cauldron.","Professions","15489","Professions > Alchemy","5","131072","154577","0","Professions.lua"
"confirmed_catalog_gap_needs_placement","current_db2_player_facing_and_att_catalog_but_not_collectionist","19780","Dragonflight Keystone Explorer: Season Four","Complete a Mythic+ dungeon within the time limit during Dragonflight Season Four.","Feats of Strength","15272","Feats of Strength > Dungeons","0","133120","156980","0","Instances.lua"
"confirmed_catalog_gap_needs_placement","current_db2_player_facing_and_att_catalog_but_not_collectionist","19781","Dragonflight Keystone Conqueror: Season Four","Attain a Mythic+ Rating of at least 1500 during Dragonflight Season Four.","Feats of Strength","15272","Feats of Strength > Dungeons","0","133120","154805","0","Instances.lua"
"confirmed_catalog_gap_needs_placement","current_db2_player_facing_and_att_catalog_but_not_collectionist","19782","Dragonflight Keystone Master: Season Four","Attain a Mythic+ Rating of at least 2000 during Dragonflight Season Four.","Feats of Strength","15272","Feats of Strength > Dungeons","0","133120","154807","213438","Instances.lua"
